time_s,min_gap_m,min_ttc_s,vehicles
0.0,,,0
0.01,,,0
0.02,,,0
0.03,,,0
0.04,,,0
0.05,,,0
0.06,,,0
0.07,,,0
0.08,,,0
0.09,,,0
0.1,,,0
0.11,,,0
0.12,,,0
0.13,,,0
0.14,,,0
0.15,,,0
0.16,,,0
0.17,,,0
0.18,,,0
0.19,,,0
0.2,,,2
0.21,,,2
0.22,,,2
0.23,,,2
0.24,,,2
0.25,,,2
0.26,,,2
0.27,,,2
0.28,,,2
0.29,,,2
0.3,,,2
0.31,,,2
0.32,,,2
0.33,,,2
0.34,,,2
0.35,22.28,,3
0.36,22.29,,3
0.37,22.290000000000003,,3
0.38,22.3,,3
0.39,22.299999999999997,,3
0.4,22.310000000000002,,3
0.41,22.310000000000002,,3
0.42,22.309999999999995,,3
0.43,22.32,,3
0.44,22.32,,3
0.45,22.330000000000005,,3
0.46,22.34,,3
0.47,22.339999999999996,,3
0.48,22.340000000000003,,3
0.49,22.35,,3
0.5,22.35,,3
0.51,22.36,,3
0.52,22.370000000000005,,3
0.53,22.369999999999997,,3
0.54,22.380000000000003,,3
0.55,22.38,,3
0.56,22.390000000000004,,3
0.57,22.4,,3
0.58,22.4,,3
0.59,22.41,,3
0.6,22.409999999999997,,3
0.61,22.42,,3
0.62,22.419999999999995,,4
0.63,22.43,,4
0.64,22.43,,4
0.65,22.44,,4
0.66,22.439999999999998,,4
0.67,22.450000000000003,,4
0.68,22.449999999999996,,4
0.69,22.46,,4
0.7,22.46,,4
0.71,22.470000000000002,,4
0.72,22.47,,4
0.73,22.480000000000004,,4
0.74,22.479999999999997,,4
0.75,22.490000000000002,,4
0.76,22.49,,4
0.77,18.03,,5
0.78,18.039999999999992,,5
0.79,18.039999999999992,,5
0.8,18.05000000000001,,5
0.81,18.049999999999997,,5
0.82,18.060000000000002,,5
0.83,18.060000000000002,,5
0.84,18.060000000000002,,5
0.85,18.070000000000007,,5
0.86,18.08,,5
0.87,18.08,,5
0.88,18.08,,5
0.89,18.090000000000003,,5
0.9,18.099999999999994,,5
0.91,18.10000000000001,,5
0.92,18.11,,5
0.93,18.11,,6
0.94,18.120000000000005,,6
0.95,18.11999999999999,,6
0.96,18.13000000000001,,6
0.97,18.129999999999995,,6
0.98,18.14,,6
0.99,18.14,,6
1.0,18.14999999999999,,6
1.01,18.150000000000006,,6
1.02,18.14999999999999,,6
1.03,18.159999999999997,,6
1.04,18.159999999999997,,6
1.05,18.17,,6
1.06,18.17,,6
1.07,18.17,,6
1.08,18.180000000000007,,6
1.09,18.179999999999993,,6
1.1,18.190000000000012,,6
1.11,18.200000000000003,,6
1.12,18.19999999999999,,6
1.13,18.200000000000003,,6
1.14,18.209999999999994,,6
1.15,18.210000000000008,,6
1.16,18.22,,6
1.17,18.22,,6
1.18,18.230000000000004,,6
1.19,18.230000000000004,,6
1.2,18.24000000000001,,6
1.21,18.239999999999995,,6
1.22,18.239999999999995,,6
1.23,18.25,,6
1.24,18.260000000000005,,6
1.25,18.25999999999999,,6
1.26,18.269999999999996,,6
1.27,18.269999999999996,,6
1.28,18.27000000000001,,6
1.29,18.28,,6
1.3,18.289999999999992,,6
1.31,18.290000000000006,,6
1.32,18.289999999999992,,6
1.33,18.290000000000006,,6
1.34,18.310000000000002,,6
1.35,18.310000000000002,,6
1.36,18.310000000000002,,6
1.37,18.310000000000002,,6
1.38,18.319999999999993,,6
1.39,18.33,,6
1.4,18.33,,6
1.41,18.33,,6
1.42,18.33999999999999,,6
1.43,18.340000000000003,,6
1.44,18.349999999999994,,6
1.45,18.36,,6
1.46,18.36,,6
1.47,18.36,,6
1.48,18.36,,6
1.49,18.370000000000005,,6
1.5,18.379999999999995,,6
1.51,18.38000000000001,,6
1.52,18.39,,6
1.53,18.39,,6
1.54,18.39,,6
1.55,18.400000000000006,,6
1.56,18.39999999999999,,6
1.57,18.400000000000006,,6
1.58,18.42,,6
1.59,18.42,,6
1.6,18.42,,6
1.61,18.430000000000007,,6
1.62,18.429999999999993,,6
1.63,18.439999999999998,,6
1.64,18.440000000000012,,6
1.65,18.439999999999998,,6
1.66,18.450000000000003,,6
1.67,18.450000000000003,,6
1.68,18.460000000000008,,6
1.69,18.459999999999994,,6
1.7,18.460000000000008,,6
1.71,18.47,,6
1.72,18.480000000000004,,6
1.73,18.489999999999995,,6
1.74,18.49000000000001,,6
1.75,18.489999999999995,,6
1.76,18.5,,6
1.77,18.5,,6
1.78,18.510000000000005,,6
1.79,18.510000000000005,,6
1.8,18.519999999999996,,6
1.81,18.52000000000001,,6
1.82,18.53,,6
1.83,18.53,,6
1.84,18.539999999999992,,6
1.85,18.53,,6
1.86,18.53,,6
1.87,18.539999999999992,,6
1.88,18.540000000000006,,6
1.89,18.55000000000001,,6
1.9,18.549999999999997,,6
1.91,18.560000000000002,,6
1.92,18.560000000000002,,6
1.93,18.570000000000007,,6
1.94,18.63000000000001,,6
1.95,18.64,,6
1.96,18.64,,6
1.97,18.64,,6
1.98,18.64,,6
1.99,18.650000000000006,,6
2.0,18.659999999999997,,6
2.01,18.659999999999997,,6
2.02,18.67,,6
2.03,18.67,,6
2.04,18.67,,6
2.05,18.67,,6
2.06,18.680000000000007,,6
2.07,18.680000000000007,,6
2.08,18.689999999999998,,6
2.09,18.690000000000012,,6
2.1,18.700000000000003,,6
2.11,18.69999999999999,,6
2.12,18.700000000000003,,6
2.13,18.700000000000003,,6
2.14,18.700000000000003,,6
2.15,18.72,,6
2.16,18.72,,6
2.17,18.72,,6
2.18,18.72,,6
2.19,18.720000000000013,,6
2.2,18.74000000000001,,6
2.21,18.739999999999995,,6
2.22,18.74000000000001,,6
2.23,18.739999999999995,,6
2.24,18.739999999999995,,6
2.25,18.75,,6
2.26,18.760000000000005,,6
2.27,18.75999999999999,,6
2.28,18.760000000000005,,6
2.29,18.769999999999996,,6
2.3,18.769999999999996,,6
2.31,18.77000000000001,,6
2.32,18.769999999999996,,6
2.33,18.789999999999992,,6
2.34,18.790000000000006,,6
2.35,18.789999999999992,,6
2.36,18.790000000000006,,6
2.37,18.80000000000001,,6
2.38,18.799999999999997,,6
2.39,18.80000000000001,,6
2.4,18.810000000000002,,6
2.41,18.810000000000002,,6
2.42,18.810000000000002,,6
2.43,18.810000000000002,,6
2.44,18.83,,6
2.45,18.83,,6
2.46,18.83,,6
2.47,18.840000000000003,,6
2.48,18.83999999999999,,6
2.49,18.840000000000003,,6
2.5,18.849999999999994,,6
2.51,18.849999999999994,,6
2.52,18.85000000000001,,6
2.53,18.86,,6
2.54,18.86,,6
2.55,18.86,,6
2.56,18.870000000000005,,6
2.57,18.86999999999999,,6
2.58,18.879999999999995,,6
2.59,18.879999999999995,,6
2.6,18.879999999999995,,6
2.61,18.89,,6
2.62,18.89,,6
2.63,18.89,,6
2.64,18.89999999999999,,6
2.65,18.900000000000006,,6
2.66,18.909999999999997,,6
2.67,18.909999999999997,,6
2.68,18.91000000000001,,6
2.69,18.92,,6
2.7,18.92,,6
2.71,18.929999999999993,,6
2.72,18.930000000000007,,6
2.73,18.930000000000007,,6
2.74,18.929999999999993,,6
2.75,18.930000000000007,,6
2.76,18.939999999999998,,6
2.77,18.939999999999998,,6
2.78,18.94999999999999,,6
2.79,18.950000000000003,,6
2.8,18.960000000000008,,6
2.81,18.95,,6
2.82,18.950000000000003,,6
2.83,18.96,,6
2.84,18.96,,6
2.85,18.97,,6
2.86,18.97,,6
2.87,18.970000000000002,,6
2.88,18.97,,6
2.89,18.98,,6
2.9,18.98,,6
2.91,18.990000000000002,,6
2.92,18.99,,6
2.93,19.0,,6
2.94,19.0,,6
2.95,19.009999999999998,,6
2.96,19.009999999999998,,6
2.97,19.02,,6
2.98,19.02,,6
2.99,19.029999999999998,,6
3.0,19.03,,7
3.01,19.04,,7
3.02,19.04,,7
3.03,19.04,,7
3.04,19.04,,7
3.05,19.04,,7
3.06,19.05,,7
3.07,19.049999999999997,,7
3.08,19.060000000000002,,7
3.09,19.06,,7
3.1,19.07,,7
3.11,19.07,,7
3.12,19.07,,7
3.13,19.08,,7
3.14,19.080000000000002,,7
3.15,19.09,,7
3.16,19.09,,7
3.17,19.090000000000003,,7
3.18,19.1,,7
3.19,19.1,,7
3.2,19.11,,7
3.21,19.11,,7
3.22,19.11,,7
3.23,19.12,,7
3.24,19.12,,7
3.25,19.13,,7
